Client Name,Client Version,Solution Name,Test Run ID,Scenario Name,Total Time (seconds),Core Restore Time (seconds),Force,Global Packages Folder .nupkg Count,Global Packages Folder .nupkg Size (MB),Global Packages Folder File Count,Global Packages Folder File Size (MB),Clean Global Packages Folder,HTTP Cache File Count,HTTP Cache File Size (MB),Clean HTTP Cache,Plugins Cache File Count,Plugins Cache File Size (MB),Clean Plugins Cache,Kill MSBuild and dotnet Processes,Processor Name,Processor Physical Core Count,Processor Logical Core Count
nuget-5.7.0.exe,5.7.0.6726,OrchardCore,2020-08-30T23:56:38.4079433Z,arctic,57.5819427,,True,614,249.173068,14489,1563.794158,True,1035,249.519972,True,0,0,True,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
nuget-5.7.0.exe,5.7.0.6726,OrchardCore,2020-08-30T23:56:38.4079433Z,cold,49.8764194,,True,614,249.173068,14489,1563.794158,True,1035,249.519972,False,0,0,False,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
nuget-5.7.0.exe,5.7.0.6726,OrchardCore,2020-08-30T23:56:38.4079433Z,cold,51.9957208,,True,614,249.173068,14489,1563.794158,True,1035,249.519972,False,0,0,False,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
nuget-5.7.0.exe,5.7.0.6726,OrchardCore,2020-08-30T23:56:38.4079433Z,cold,51.4064324,,True,614,249.173068,14489,1563.794158,True,1035,249.519972,False,0,0,False,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
nuget-5.7.0.exe,5.7.0.6726,OrchardCore,2020-08-30T23:56:38.4079433Z,force,22.3511003,,True,614,249.173068,14489,1563.794158,False,1035,249.519972,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
nuget-5.7.0.exe,5.7.0.6726,OrchardCore,2020-08-30T23:56:38.4079433Z,force,22.7068199,,True,614,249.173068,14489,1563.794158,False,1035,249.519972,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
nuget-5.7.0.exe,5.7.0.6726,OrchardCore,2020-08-30T23:56:38.4079433Z,force,21.8077609,,True,614,249.173068,14489,1563.794158,False,1035,249.519972,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
nuget-5.7.0.exe,5.7.0.6726,OrchardCore,2020-08-30T23:56:38.4079433Z,noop,8.6573988,,False,614,249.173068,14489,1563.794158,False,1035,249.519972,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
nuget-5.7.0.exe,5.7.0.6726,OrchardCore,2020-08-30T23:56:38.4079433Z,noop,8.6081276,,False,614,249.173068,14489,1563.794158,False,1035,249.519972,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
nuget-5.7.0.exe,5.7.0.6726,OrchardCore,2020-08-30T23:56:38.4079433Z,noop,8.6436433,,False,614,249.173068,14489,1563.794158,False,1035,249.519972,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
nuget-5.8.0-p2.exe,5.8.0.6776,OrchardCore,2020-08-31T00:20:32.6199750Z,warmup,41.8153146,,True,614,249.173068,14489,1563.794242,True,1035,249.519972,True,0,0,True,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
nuget-5.8.0-p2.exe,5.8.0.6776,OrchardCore,2020-08-31T00:20:32.6199750Z,arctic,42.6730609,,True,614,249.173068,14489,1563.794242,True,1035,249.519972,True,0,0,True,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
nuget-5.8.0-p2.exe,5.8.0.6776,OrchardCore,2020-08-31T00:20:32.6199750Z,arctic,39.4567087,,True,614,249.173068,14489,1563.794242,True,1035,249.519972,True,0,0,True,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
nuget-5.8.0-p2.exe,5.8.0.6776,OrchardCore,2020-08-31T00:20:32.6199750Z,arctic,40.5158661,,True,614,249.173068,14489,1563.794242,True,1035,249.519972,True,0,0,True,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
nuget-5.8.0-p2.exe,5.8.0.6776,OrchardCore,2020-08-31T00:20:32.6199750Z,cold,32.9353895,,True,614,249.173068,14489,1563.794242,True,1035,249.519972,False,0,0,False,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
nuget-5.8.0-p2.exe,5.8.0.6776,OrchardCore,2020-08-31T00:20:32.6199750Z,cold,34.510192,,True,614,249.163494,14488,1563.775198,True,1036,249.536766,False,0,0,False,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
nuget-5.8.0-p2.exe,5.8.0.6776,OrchardCore,2020-08-31T00:20:32.6199750Z,cold,35.2435318,,True,614,249.173068,14489,1563.794242,True,1036,249.536766,False,0,0,False,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
